"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2429973,"October 3, 2022",Texas,Houston,"6900 block of Great Oaks Shadow Dr",0,1,0,0,0,N/A
2430574,"October 3, 2022",Indiana,Anderson,"743 W 10th St",0,1,0,0,0,N/A
2429195,"October 3, 2022",Florida,"West Palm Beach","5400 block of Eadie Place",0,1,0,0,1,N/A
2429504,"October 2, 2022",California,Merced,"200 block of E 20th St",0,1,0,0,0,N/A
2429472,"October 2, 2022",Alabama,Birmingham,"1000 block of 5th St N",0,1,0,0,0,N/A
2492027,"October 2, 2022",Wisconsin,"Grant (county)",N/A,0,1,0,0,0,N/A
2429387,"October 2, 2022",Wisconsin,"Bagley (Wyalusing)","State Park Ln",0,1,0,0,0,N/A
2428997,"October 2, 2022",Louisiana,"New Orleans","S Claiborne Ave and General Taylor St",0,1,0,0,0,N/A
2428821,"October 2, 2022",Ohio,Columbus,"1600 block of Kenmore Rd",0,1,0,0,0,N/A
2430050,"October 2, 2022","South Carolina",Neeses,N/A,0,1,0,0,0,N/A
2428713,"October 2, 2022",Illinois,Champaign,"708 N Hickory St",0,1,0,0,0,N/A
2428964,"October 1, 2022",Texas,Katy,"3300 block of Pimlico Pine Ln",0,1,0,0,1,N/A
2428499,"October 1, 2022","South Carolina",Darlington,"S Charleston Rd",0,1,0,0,0,N/A
2482507,"September 30, 2022",Texas,Brownsville,"2500 block of Southmost Blvd",0,1,0,0,1,N/A
2427850,"September 30, 2022",Virginia,Chantilly,"4320 Chantilly Shopping Center",0,1,0,0,0,N/A
2426981,"September 29, 2022",Texas,Baytown,"2500 block of Massey Tompkins Rd",0,1,0,2,0,N/A
2426028,"September 28, 2022",Indiana,Avon,"7300 block of Glensford Dr",0,2,0,0,1,N/A
2425154,"September 27, 2022",Illinois,Joliet,"300 block of S Comstock St",0,1,0,0,0,N/A
2425344,"September 27, 2022",Georgia,Macon,"Wren Ave",0,1,0,0,1,N/A
2425017,"September 26, 2022",Michigan,Kalamazoo,"750 Howard St",0,1,0,0,0,N/A
2425831,"September 26, 2022",Iowa,"Storm Lake","300 block of W 2nd St",0,1,0,0,0,N/A
2424753,"September 26, 2022",Virginia,"Virginia Beach","2021 Lynnhaven Pkwy",0,1,0,0,0,N/A
2492024,"September 24, 2022",Wisconsin,"Burnett (county)",N/A,0,1,0,0,1,N/A
2424833,"September 24, 2022","New York",Rochester,"155 1st St",0,1,0,0,1,N/A
2423821,"September 24, 2022",Connecticut,Hamden,"Butler St and Goodrich St",0,1,0,0,1,N/A
2428593,"September 24, 2022",Mississippi,Laurel,"202 Mason St",0,1,0,0,0,N/A
2423006,"September 24, 2022",Louisiana,"New Orleans","Franklin Ave and Abundance St",0,1,0,0,1,N/A
2423220,"September 23, 2022",Wisconsin,"Fond Du Lac","362 N Peters Ave",0,1,0,0,0,N/A
2424113,"September 23, 2022",Wisconsin,Milwaukee,"800 block of W Walnut St",0,1,0,0,0,N/A
2421319,"September 22, 2022",Michigan,Eastpointe,"Gratiot Ave and 8 Mile",0,1,0,0,0,N/A
2421962,"September 22, 2022",Washington,"Seattle (Shoreline)","202 NE 185th St",0,1,0,0,0,N/A
2420799,"September 21, 2022",Texas,"San Antonio","6525 Binz-Engleman Rd",0,1,0,0,0,N/A
2420400,"September 21, 2022","New York","Glen Cove","115 Lattingtown Rd",0,1,0,0,0,N/A
2422357,"September 20, 2022",Michigan,"Lake Odessa","1062 W Bippley Rd",0,1,0,0,1,N/A
2419219,"September 19, 2022",Tennessee,Kingsport,"Cypress St and Ash St",0,2,0,0,0,N/A
2419862,"September 19, 2022",Ohio,Columbus,"Cable Ave and Rodgers Ave",0,1,0,0,0,N/A
2421989,"September 19, 2022","New York",Brooklyn,"Thornton St and Broadway",0,1,0,0,0,N/A
2417792,"September 18, 2022",Michigan,Detroit,"14900 block of  Prevost St",0,1,0,0,0,N/A
2532464,"September 18, 2022",Texas,Odessa,"6800 block of W 26th St",0,1,0,0,0,N/A
2417176,"September 17, 2022",Oklahoma,Savanna,"8675 US-69",0,3,0,0,0,N/A
2418960,"September 17, 2022",Kansas,Galena,"2400 block of Joplin St",0,1,0,0,2,N/A
2418529,"September 17, 2022",Minnesota,Faribault,"3rd Ave NE",0,0,0,1,1,N/A
2450384,"September 17, 2022",Wisconsin,Caledonia,"2100 block of 4 Mile Rd",0,1,0,0,0,N/A
2417208,"September 17, 2022",Georgia,Lagrange,"119 Old Airport Rd",0,1,0,0,0,N/A
2417788,"September 17, 2022",Arizona,Tucson,"1500 block of S Columbus Blvd",0,1,0,0,0,N/A
2417879,"September 17, 2022",Tennessee,Memphis,"4205 Ann Arbor Ct",0,2,0,0,0,N/A
2416596,"September 16, 2022",Oklahoma,"Oklahoma City","SW 40th St and S Golf Ave",0,2,0,0,0,N/A
2422614,"September 16, 2022",Texas,Gatesville,"3500 block of CR 142",1,0,0,0,1,N/A
2417173,"September 15, 2022","South Carolina",Pelzer,"Railroad Blvd",0,1,0,0,0,N/A
2416737,"September 15, 2022",Connecticut,Hartford,N/A,0,1,0,0,0,N/A
2415977,"September 15, 2022",Florida,Cantonment,"4020 Rocky Branch Rd",0,1,0,0,0,N/A
2415456,"September 14, 2022",Illinois,Chicago,"3600 block of S Rhodes Ave",0,1,0,0,0,N/A
2415459,"September 14, 2022",Illinois,Chicago,"700 block of 93rd St",0,1,0,0,0,N/A
2414051,"September 13, 2022",Tennessee,Antioch,"1300 block of Rural Hill Rd",0,1,0,0,0,N/A
2415194,"September 13, 2022",Louisiana,Harvey,"2800 block of Destrehan Ave",0,0,0,1,1,N/A
2413018,"September 12, 2022",Illinois,Chicago,N/A,0,1,0,0,0,N/A
2413187,"September 12, 2022",Illinois,Rockford,"2211 Charles St",0,1,0,0,0,N/A
2413081,"September 12, 2022","South Carolina",Columbia,"Sutters Mill Rd and Clemson Rd",0,0,0,1,0,N/A
2414989,"September 12, 2022",Virginia,Rhoadesville,"25000 block of Constitution Hwy",0,1,0,0,0,N/A
2415173,"September 12, 2022",Texas,"San Antonio","1700 Jackson Keller Rd",0,1,0,0,0,N/A
2414842,"September 11, 2022",Georgia,Hoschton,"5609 Grand Reunion Dr",0,0,0,1,1,N/A
2412298,"September 11, 2022",Texas,"San Antonio","3000 block of Owasso St",0,1,0,0,0,N/A
2412411,"September 11, 2022",Pennsylvania,Philadelphia,"58th St and Vine St",0,1,0,0,0,N/A
2413315,"September 10, 2022",Vermont,Huntington,"Main Rd",0,1,0,0,1,N/A
2412864,"September 10, 2022",Georgia,Athens,"Burkland Dr",0,1,0,0,0,N/A
2411748,"September 10, 2022",Tennessee,Memphis,"335 S Hollywood St",0,1,0,0,0,N/A
2411962,"September 10, 2022",Wisconsin,Milwaukee,"N 59th St and W Center St",0,1,0,0,0,N/A
2411042,"September 9, 2022",Michigan,Detroit,"Roseberry Ave and Flanders St",0,1,0,0,0,N/A
2411760,"September 9, 2022","North Carolina","Rocky Mount","1400 block of Humphrey Dr",0,1,0,0,0,N/A
2411480,"September 9, 2022",Indiana,Indianapolis,"1202 E 38th St",0,1,0,0,0,N/A
2411186,"September 9, 2022",Texas,Lufkin,"Westchester St",0,1,0,0,0,N/A
2410020,"September 8, 2022","West Virginia",Tornado,"700 block of Ferrell Rd",0,1,0,0,1,N/A
2410413,"September 8, 2022",Texas,Magnolia,"22000 block of Linden Ln",0,1,0,0,0,N/A
2409594,"September 8, 2022",Illinois,Chicago,"5800 block of W Madison St",1,2,0,0,0,N/A
2411938,"September 8, 2022",Texas,Baytown,"600 block of Massey Tompkins Rd",0,1,0,0,0,N/A
2411310,"September 7, 2022",California,Brawley,"600 block of N Imperial Ave",0,1,0,0,1,N/A
2409289,"September 7, 2022",Georgia,Columbus,"4679 Buena Vista Rd",0,1,0,0,0,N/A
2409017,"September 6, 2022",Ohio,Columbus,"Reeb Ave",0,0,0,1,0,N/A
2407877,"September 6, 2022",Ohio,Lima,"3011 Elijah Pkwy",0,1,0,1,1,N/A
2407943,"September 5, 2022",Arizona,Phoenix,"4415 S 28th St",1,2,0,1,2,N/A
2407620,"September 5, 2022",Ohio,Columbus,"1319 Polaris Pkwy",0,1,0,0,1,N/A
2408164,"September 5, 2022",Virginia,Norfolk,"1400 block of W 27th St",0,2,0,0,0,N/A
2407262,"September 5, 2022",Indiana,Elkhart,"2900 block of Bane Berry St",0,1,0,0,0,N/A
2407906,"September 5, 2022",Alabama,Mobile,N/A,0,1,0,0,0,N/A
2447413,"September 4, 2022",Missouri,"Jefferson City","4000 block of Randall Dr",0,0,0,1,1,N/A
2406484,"September 4, 2022",Illinois,Chicago,"6240 S King Dr",0,0,0,1,0,N/A
2407164,"September 4, 2022",Texas,Baytown,"900 Block of Northwood Dr",0,1,0,0,0,N/A
2405920,"September 3, 2022",Illinois,Chicago,"3500 block of W Montrose Ave",0,1,0,0,0,N/A
2406008,"September 3, 2022",Nebraska,Omaha,"N 42nd St and Kansas Ave",0,1,0,0,0,N/A
2405922,"September 3, 2022",Florida,Tampa,"8300 block of 17th St",0,2,0,0,0,N/A
2405810,"September 3, 2022",Minnesota,"Saint Paul","1000 block of Bush Ave",0,1,0,0,1,N/A
2408952,"September 3, 2022",Indiana,Greenfield,"1100 block of W 7th St",0,1,0,0,0,N/A
2407894,"September 3, 2022",Alabama,Mobile,N/A,0,1,0,0,0,N/A
2406962,"September 3, 2022","New York",Brooklyn,"100 block of Williamsburg Bridge",0,1,0,0,0,N/A
2405996,"September 3, 2022",Nebraska,Valley,"26120 E Meigs St",0,1,0,0,0,N/A
2408252,"September 2, 2022",Indiana,Winamac,"5425 S 700 W",0,1,0,0,0,N/A
2405147,"September 2, 2022",Wisconsin,"Appleton (Grand Chute)","800 block of W Northstar Dr",0,2,0,0,1,N/A
2407884,"September 2, 2022",Alabama,Mobile,N/A,0,1,0,0,0,N/A
2405097,"September 1, 2022",Ohio,Akron,"1097 Battles Ave",0,1,0,0,2,N/A
2404316,"September 1, 2022",Tennessee,Hixson,"5423 Cassandra Smith Rd",0,2,0,0,0,N/A
2404043,"September 1, 2022",Illinois,Chicago,"1100 block of S Francisco Ave",0,1,0,0,0,N/A
2406225,"September 1, 2022",Florida,"Apollo Beach","6000 block of Sunsail Place",0,1,0,0,0,N/A
2404639,"September 1, 2022",Georgia,Americus,"Barbara Battle Way and Patterson St",0,1,0,0,1,N/A
2404216,"September 1, 2022",Minnesota,Wyoming,"26000 block of Finley Ave",1,1,0,0,0,N/A
2404219,"September 1, 2022","District of Columbia",Washington,"600 Maryland Ave SW",0,1,0,0,1,N/A
2404041,"September 1, 2022","North Carolina",Asheville,"Erskine Ave",0,1,0,0,0,N/A
2404500,"September 1, 2022",Pennsylvania,Philadelphia,"50 block of E Penn St",0,1,0,0,0,N/A
2403632,"August 31, 2022",Hawaii,Lahaina,HI-30,0,1,0,0,0,N/A
2401495,"August 29, 2022",Pennsylvania,Philadelphia,"600 Arch St",0,1,0,0,0,N/A
2401413,"August 29, 2022","New York","Corona (Queens)","Whitestone Expy and 20th Ave",0,1,0,0,0,N/A
2401110,"August 29, 2022",California,Oakland,"400 Capistrano Dr",0,1,0,0,1,N/A
2400841,"August 28, 2022",Texas,Houston,"2218 Place Rebecca Ln",0,1,0,0,0,N/A
2404468,"August 28, 2022",Illinois,Sparta,"1 Main Event Lane",0,1,0,0,0,N/A
2398948,"August 27, 2022",Illinois,Chicago,"2700 block of W Division St",1,1,0,0,0,N/A
2400009,"August 27, 2022",Texas,"San Antonio","3700 block of Binz-Engleman Rd",0,2,0,0,0,N/A
2399920,"August 27, 2022",Tennessee,Memphis,"33 Beale St",0,0,0,1,0,N/A
2399802,"August 27, 2022",Pennsylvania,Philadelphia,"2200 block of W Lehigh Ave",0,3,0,0,0,N/A
2399024,"August 27, 2022",Indiana,Boonville,"100 IN-62",0,1,0,1,0,N/A
2400582,"August 27, 2022",Connecticut,Bridgeport,"100 block of Ogden St",0,1,0,0,0,N/A
2400363,"August 27, 2022",California,Fresno,"3000 block of E Norwich Ave",0,1,0,0,0,N/A
2402514,"August 27, 2022",Texas,Lubbock,"26th St and University Ave",0,1,0,0,1,N/A
2398398,"August 26, 2022",Wisconsin,Milwaukee,"3500 block of N 11th St",0,1,1,0,0,N/A
2398567,"August 26, 2022","New York",Rochester,"516 Campbell St",0,1,0,0,0,N/A
2399005,"August 26, 2022",Florida,"Fort Walton Beach (Okaloosa Island)","Santa Rosa Blvd and Venus Ct",0,1,0,0,0,N/A
2399719,"August 26, 2022",Idaho,"Garden City","Midway Dr",0,1,0,0,0,N/A
2399703,"August 26, 2022",Wisconsin,Milwaukee,"49th St and Keefe Ave",0,1,0,0,1,N/A
2398586,"August 26, 2022","West Virginia",Charleston,"200 block of Russell St",0,1,0,0,0,N/A
2397630,"August 25, 2022",Texas,Houston,"9200 block of Veterans Memorial Dr",0,1,0,0,0,N/A
2396829,"August 24, 2022",Virginia,Richmond,"1903 Hopkins Rd",0,1,0,0,0,N/A
2396391,"August 24, 2022",Arizona,Phoenix,"N 113th Ave and W Monterosa St",0,1,1,0,0,N/A
2398090,"August 24, 2022",Indiana,Elkhart,"Goshen Ave",0,1,0,0,0,N/A
2395817,"August 23, 2022","New York",Bronx,"725 Garden St",0,1,0,0,0,N/A
2396786,"August 23, 2022",Pennsylvania,Williamsport,"300 block of Louisa St",0,1,0,0,0,N/A
2431922,"August 22, 2022",Indiana,"La Porte (Laporte)","1202 Clay St",0,0,0,1,0,N/A
2395761,"August 22, 2022","South Dakota","Sioux Falls","S Marion Rd and W 12th St",0,1,0,0,1,N/A
2395443,"August 22, 2022",Ohio,"Cincinnati (Blue Ash)","Kenwood Rd and Cornell Rd",0,1,0,0,0,N/A
2395027,"August 21, 2022","New Jersey",Newark,"400 block of N 5th St",0,1,0,0,0,N/A
2402152,"August 21, 2022","New Mexico",Hobbs,"1400 block of E Marland St",0,1,0,0,0,N/A
2393851,"August 21, 2022",Georgia,Lovejoy,"11465 Tara Blvd",0,3,0,1,1,N/A
2393955,"August 20, 2022",California,"Los Angeles (Hollywood)","6801 Hollywood Blvd",0,1,0,0,0,N/A
2399602,"August 20, 2022",California,"Rancho Cucamonga","10940 Foothill Blvd",0,0,0,1,0,N/A
2393354,"August 20, 2022","New Jersey",Paterson,"124 Putnam St",0,2,0,0,0,N/A
2394639,"August 19, 2022",Missouri,"Saint Louis","W Pine Blvd and Euclid Ave",0,1,0,0,0,N/A
2398796,"August 19, 2022","North Carolina",Charlotte,"Arrowood Rd",0,1,0,0,0,N/A
2391871,"August 18, 2022",Iowa,"Cedar Rapids","1500 block of Bever Ave SE",0,1,0,0,0,N/A
2392110,"August 18, 2022",Mississippi,Pascagoula,"3414 Shortcut Rd",0,2,0,0,0,N/A
2391423,"August 18, 2022",Florida,Ruskin,"2342 E Shell Point Rd",0,1,0,0,1,N/A
2392483,"August 17, 2022",Illinois,Kankakee,"1200 W Jeffery St",0,1,0,0,1,N/A
2390878,"August 17, 2022",California,Oakland,"1100 block of 10th Ave",0,1,0,0,0,N/A
2390947,"August 17, 2022",Oregon,Pendleton,"46510 Wildhorse Blvd",0,1,0,1,1,N/A
2391869,"August 17, 2022",Iowa,Burlington,"S 9th St and Cedar St",0,1,0,0,0,N/A
2390919,"August 17, 2022",Pennsylvania,Philadelphia,"3700 block of Jasper St",0,1,0,1,0,N/A
2389677,"August 16, 2022",Virginia,Damascus,N/A,0,1,0,0,0,N/A
2389867,"August 16, 2022",Missouri,Rosebud,"400 block of Crystal Ln",0,1,0,0,0,N/A
2389342,"August 16, 2022",Delaware,Wilmington,"600 block of N Washington St",1,1,0,0,0,N/A
2389979,"August 16, 2022",Texas,"San Antonio","500 block of Kirk Pl",0,1,0,0,0,N/A
2390977,"August 16, 2022",Maine,Lewiston,"171 Park St",0,0,0,1,1,N/A
2388707,"August 15, 2022",Texas,Houston,"5002 Washington Ave",1,2,0,0,1,N/A
2389498,"August 15, 2022",Ohio,Columbus,"600 block of E 2nd Ave",0,1,0,0,1,N/A
2392921,"August 15, 2022",Massachusetts,Boston,N/A,0,1,0,0,0,N/A
2582000,"August 15, 2022",Michigan,"Fenton (Fenton Township)","Linden Rd and W Thompson Rd",0,1,0,0,1,N/A
2387071,"August 14, 2022",Tennessee,Memphis,"4560 Millbranch Rd",1,0,0,1,0,N/A
2388058,"August 14, 2022",Minnesota,Rochester,"6251 20th St SE",0,1,0,0,0,N/A
2391126,"August 14, 2022",Nevada,"Las Vegas","2800 S Highland Dr",0,1,0,0,0,N/A
2387120,"August 14, 2022",Pennsylvania,Philadelphia,"C St and E Cambria St",0,1,0,1,0,N/A
2386602,"August 13, 2022","New York","New York (Manhattan)","60 E 135th St",0,1,0,0,0,N/A
2387044,"August 13, 2022","South Carolina",Walterboro,"252 E Washington St",0,3,0,1,0,N/A
2388753,"August 13, 2022",Indiana,Mitchell,"1202 W Main St",0,1,0,0,0,N/A
2385649,"August 12, 2022",Connecticut,Meriden,"72 Forest Ave",0,1,0,0,1,N/A
2384989,"August 11, 2022",Texas,"Corpus Christi","800 block of W Ave D",0,1,0,0,0,N/A
2384784,"August 11, 2022",Illinois,Chicago,"11300 block of S Normal Ave",0,1,0,0,0,N/A
2385054,"August 11, 2022",Wisconsin,Milwaukee,"1300 block of S 19th St",0,0,0,1,1,N/A
2385809,"August 11, 2022",Vermont,Burlington,"595 Shelburne Rd",0,1,0,0,1,N/A
2386070,"August 11, 2022",Colorado,Pueblo,"2001 Troy Ave",0,1,0,0,0,N/A
2383799,"August 10, 2022",Delaware,"New Castle","600 Moores Ln",0,2,0,0,0,N/A
2383754,"August 10, 2022",Maryland,Greenbelt,"8500 block of Greenbelt Rd",0,1,0,0,0,N/A
2383576,"August 10, 2022",Texas,Houston,"4100 block of Barberry Dr",0,1,0,0,0,N/A
2388819,"August 10, 2022",Alabama,Andalusia,N/A,0,1,0,0,0,N/A
2384184,"August 9, 2022",Michigan,Eastpointe,"16000 block of Juliana Ave",0,1,0,0,0,N/A
2383186,"August 9, 2022",Minnesota,Minneapolis,"1100 block of James Ave N",0,1,0,0,0,N/A
2383329,"August 8, 2022",Georgia,Albany,"1600 block of Madison St",0,1,0,0,1,N/A
2382024,"August 8, 2022","South Carolina",Columbia,"Cindy Dr",0,1,0,0,0,N/A
2382100,"August 8, 2022",Missouri,"Saint Louis","1515 N 13th St",0,2,0,0,0,N/A
2383229,"August 7, 2022",Oregon,Corvallis,"100 block of NE Merloy Ave",0,1,0,0,0,N/A
2840477,"August 7, 2022",Minnesota,Minneapolis,"E 38th St and Chicago Ave",0,1,0,0,0,N/A
2381579,"August 7, 2022","West Virginia",Fayetteville,"Gatewood Rd",0,1,0,0,0,N/A
2380935,"August 6, 2022",Florida,Hialeah,"W 49th St and NW 10th Ave",0,1,0,0,0,N/A
2382579,"August 6, 2022",Alabama,Mobile,"5245 Rangeline Service Rd S",0,1,0,0,0,N/A
2379994,"August 5, 2022",Tennessee,Memphis,"400 block of S Lauderdale St",0,1,0,0,0,N/A
2379865,"August 5, 2022","South Carolina",Georgetown,"Carlos Dr",0,1,0,0,0,N/A
2393993,"August 5, 2022",Tennessee,Memphis,"3896 Lamar Ave",0,1,0,0,1,N/A
2379966,"August 5, 2022",Kentucky,Louisville,"3407 W Broadway",0,2,0,1,1,N/A
2382752,"August 5, 2022",Texas,"New Braunfels","555 Creekside Crossing",0,1,0,0,0,N/A
2382649,"August 5, 2022",Washington,"Walla Walla","Blue Creek Rd",0,1,0,0,0,N/A
2416363,"August 4, 2022",Ohio,"Brookpark (Brook Park)","Birchcroft Dr",0,1,0,0,0,N/A
2378756,"August 4, 2022",Georgia,Atlanta,"230 18th St NW",0,1,0,0,1,N/A
2377648,"August 2, 2022",Maryland,Hagerstown,"Jonathan St and Murph Ave",0,1,0,0,0,N/A
2376144,"August 2, 2022",Massachusetts,Stoughton,"1 Hawes Way",0,1,0,0,0,N/A
2376737,"August 1, 2022",Missouri,"Saint Louis","4300 block of Michigan Ave",0,1,0,0,0,N/A
2375524,"August 1, 2022",Utah,"Salt Lake City","300 W 1300 S",0,1,0,0,0,N/A
2376546,"August 1, 2022",Michigan,"Grand Rapids","Eastern Ave SE and Hall St SE",0,1,0,0,0,N/A
2374072,"July 30, 2022","North Carolina",Wilmington,"N 2nd St and Princess St",0,1,0,0,0,N/A
2375430,"July 30, 2022","New Mexico",Chaparral,"700 block of Sunny Sands Dr",0,1,0,0,0,N/A
2374029,"July 30, 2022",Pennsylvania,Coatesville,"1851 Lincoln Hwy E",0,1,0,0,0,N/A
2374875,"July 30, 2022",Wisconsin,Poynette,"231 W Seward St",0,1,0,0,0,N/A
2374465,"July 29, 2022",Washington,Seattle,"7400 Sand Point Way NE",0,1,0,0,0,N/A
2376249,"July 29, 2022","North Carolina",Hickory,"400 17th St SW",0,1,0,0,0,N/A
2374334,"July 29, 2022",Texas,Brownsville,N/A,0,1,0,0,0,N/A
2373566,"July 28, 2022",Mississippi,Brandon,"Old Fannin Rd and Oak Grove Dr",0,1,0,0,1,N/A
2373520,"July 28, 2022",California,"Long Beach","100 block of W 49th St",0,1,0,0,0,N/A
2371477,"July 27, 2022",Pennsylvania,Philadelphia,"200 block of East Armstrong St",0,1,0,0,0,N/A
2371821,"July 27, 2022",Missouri,Springfield,"1900 block of S Glenstone Ave",0,1,0,0,1,N/A
2374470,"July 27, 2022",Washington,"Tacoma (Parkland)","98th St S and Ainsworth St S",0,2,0,0,0,N/A
2376266,"July 27, 2022",California,Taft,"100 block of Lucard St",0,1,0,0,1,N/A
2370937,"July 27, 2022","New York",Gloversville,"216 E Fulton St",0,2,0,0,1,N/A
2370618,"July 26, 2022",Michigan,Detroit,"15850 Joy Rd",0,1,0,0,0,N/A
2370812,"July 26, 2022",Illinois,Chicago,"1607 W Fullerton Ave",0,0,0,1,0,N/A
2369373,"July 25, 2022",Michigan,Detroit,"21860 Joy Rd",0,1,0,0,0,N/A
2369851,"July 25, 2022",Louisiana,"Port Allen","215 N Lobdell Hwy",0,0,0,1,1,N/A
2372421,"July 24, 2022",Tennessee,"College Grove",N/A,0,1,0,0,0,N/A
2371515,"July 24, 2022","New York","New Hampton","Gardnerville Rd",0,1,0,0,0,N/A
2369295,"July 24, 2022",Ohio,Columbus,"2730 Brandy Dr",0,2,0,1,1,N/A
2369260,"July 24, 2022",Ohio,Cleveland,"1500 block of Merwin Ave",0,1,0,0,0,N/A
2369218,"July 24, 2022",Ohio,Cincinnati,"600 block of Dutch Colony Dr",0,1,0,0,0,N/A
2372904,"July 24, 2022",Texas,Houston,"12300 Veterans Memorial Dr",0,1,0,0,1,N/A
2370699,"July 24, 2022",California,Bakersfield,"828 Real Rd",0,1,0,0,1,N/A
2368695,"July 24, 2022",Mississippi,Ovett,"Pitts Family Cir and MS-15",0,1,0,0,0,N/A
2368453,"July 23, 2022",Texas,Houston,"10100 block of Homestead Rd",0,1,0,0,1,N/A
2369559,"July 23, 2022","North Carolina",Charlotte,"2001 Wilkinson Blvd",0,1,0,0,0,N/A
2367501,"July 23, 2022",Massachusetts,Mashpee,"174 Lowell Rd",0,1,0,0,0,N/A
2367488,"July 23, 2022",Oklahoma,"Oklahoma City","N Western Ave and Linwood Blvd",0,1,0,0,0,N/A
2367364,"July 23, 2022",Colorado,"Colorado Springs","2500 block of Bellamy St",0,1,0,0,1,N/A
2371017,"July 23, 2022",Arizona,Safford,N/A,0,1,0,0,0,N/A
2373588,"July 23, 2022",Montana,Billings,"900 block of Ortega St",0,1,0,0,0,N/A
2706417,"July 23, 2022",Michigan,Saranac,"Morrison Lake Rd",0,1,0,0,1,N/A
2366316,"July 22, 2022",Illinois,Chicago,"1000 block of W 18th St",0,2,0,0,2,N/A
2366802,"July 22, 2022",Missouri,Sedalia,"1600 block of W 9th St",0,1,0,0,1,N/A
2366973,"July 22, 2022",Florida,Plantation,"5000 block of NW 11th St",0,1,0,0,0,N/A
2368716,"July 21, 2022",Mississippi,Kosciusko,"Attala Rd 5217",0,1,0,0,0,N/A
2366118,"July 21, 2022",Alabama,Dothan,"400 block of Mona Dr",0,1,0,0,0,N/A
2492017,"July 21, 2022",Wisconsin,"Racine (county)",N/A,0,1,0,0,0,N/A
2365795,"July 21, 2022",Florida,Orlando,"831 Sky Lake Cir",0,1,0,0,0,N/A
2366585,"July 21, 2022",Missouri,"Saint Louis","5900 block of Lalite Ave",0,1,0,0,0,N/A
2366355,"July 21, 2022",Pennsylvania,Philadelphia,"4500 block of N 13th St",0,1,0,0,2,N/A
2365203,"July 20, 2022",Maryland,Gaithersburg,"100 block of Garth Terrace",0,1,1,0,0,N/A
2364803,"July 20, 2022",Louisiana,"New Orleans","Saint Bernard Ave and N Robertson St",0,1,0,1,0,N/A
2365830,"July 20, 2022",Kansas,Wichita,"1600 block of S Longford",0,1,0,0,0,N/A
2367426,"July 20, 2022",Louisiana,Zachary,"Shaffett Lane",0,1,0,0,0,N/A
2364876,"July 19, 2022","South Carolina",Beaufort,"381 Broad River Dr",0,0,0,1,0,N/A
2364848,"July 19, 2022",Georgia,Decatur,"3800 block of Waldrop Hills Dr",0,2,0,0,0,N/A
2363682,"July 19, 2022",Pennsylvania,Pittsburgh,"2900 block of Zephyr Ave",0,2,0,0,0,N/A
2364159,"July 19, 2022",Texas,Alvin,"17700 block of Elizabeth St",0,1,0,0,0,N/A
2364285,"July 17, 2022",Virginia,Fredericksburg,"1800 Carl D Silver Pkwy",0,1,0,0,0,N/A
2362835,"July 17, 2022",Florida,Jacksonville,"1700 San Pablo Rd S",0,1,0,1,0,N/A
2361919,"July 17, 2022",Illinois,Waukegan,"1614 Washington St",0,1,0,0,1,N/A
2362278,"July 17, 2022",Alabama,"Robertsdale (Gateswood)","Happy Hollow Rd and Wilcox Rd",0,1,0,0,0,N/A
2361281,"July 16, 2022",Tennessee,Maynardville,"100 block of Raceway Dr",0,1,0,0,0,N/A
2366770,"July 16, 2022",Tennessee,Knoxville,"6419 Asheville Hwy",0,1,0,0,6,N/A
2360718,"July 15, 2022",Alabama,Odenville,"Love Joy Ter",0,1,0,0,0,N/A
2361145,"July 15, 2022",Texas,"El Paso","10300 block of Grouse Rd",0,1,0,0,0,N/A
2360753,"July 15, 2022",Georgia,Savannah,"500 block of Kline St",0,1,0,0,0,N/A
2359770,"July 14, 2022","New York",Brooklyn,"Troy Ave and Dean St",0,1,0,0,0,N/A
2359480,"July 14, 2022",California,Compton,"100 block of Acacia Ave",0,1,0,0,1,N/A
2359619,"July 14, 2022","South Carolina","West Union","Taylor Rd",0,1,0,0,0,N/A
2359886,"July 13, 2022",Louisiana,Monroe,"3000 block of Gordon Ave",0,1,0,0,2,N/A
2358673,"July 13, 2022",Tennessee,Madison,"1500 block of Crestview Dr",0,1,0,0,0,N/A
2358227,"July 12, 2022",Louisiana,"New Orleans","3900 Dublin St",0,1,0,0,0,N/A
2359220,"July 12, 2022",Arizona,Safford,"2020 S Reidhead Rd",0,1,0,0,0,N/A
2357202,"July 11, 2022","New York",Bronx,"Park Ave and E 163rd St",0,2,0,0,0,N/A
2356721,"July 11, 2022",Illinois,Chicago,"100 block of W Cullerton St",0,1,0,0,0,N/A
2357375,"July 11, 2022",Wisconsin,"Milwaukee (West Milwaukee)","1802 S 55th St",0,1,0,0,0,N/A
2357441,"July 11, 2022",Pennsylvania,Pittsburgh,"Lorenz Ave",0,1,0,0,0,N/A
2370611,"July 11, 2022",Kansas,Topeka,N/A,0,1,0,0,0,N/A
2356994,"July 11, 2022",Alabama,Birmingham,"1444 30th St Ensley",0,1,0,0,0,N/A
2356944,"July 11, 2022",Virginia,Richmond,"1808 Broad Rock Blvd",0,1,0,1,0,N/A
2356640,"July 10, 2022",Maryland,"Glen Burnie","Williamstown Dr",0,1,0,0,0,N/A
