"Incident ID","Incident Date",State,"City Or County",Address,"Business/Location Name","Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2549957,"March 20, 2023",Texas,Arlington,"1400 W Lamar Blvd","Lamar High School",1,0,0,0,1,N/A
2551197,"March 20, 2023",Virginia,"Virginia Beach","5100 Cleveland St","Renaissance Academy",0,0,0,0,1,N/A
2550366,"March 20, 2023",Georgia,Bogart,"1081 Rocky Branch Rd","North Oconee High School",0,0,0,0,0,N/A
2550103,"March 20, 2023",Florida,Davenport,"4525 County Rd 547","Davenport High School",0,0,0,0,0,N/A
2558941,"March 19, 2023","South Carolina",Conway,"100 Chanticleer Dr E","Coastal Carolina University",0,0,0,0,1,N/A
2549161,"March 17, 2023",Pennsylvania,Philadelphia,"1801 N Broad St","Temple University",0,0,0,0,0,N/A
2548326,"March 17, 2023",Minnesota,Duluth,"3301 Technology Dr","Edison North Star Academy",0,0,0,0,0,N/A
2548445,"March 17, 2023",Ohio,"New Concord","260 Stadium Dr","Muskingum University Mose Morehead Field",0,1,0,0,1,N/A
2548198,"March 17, 2023",Maryland,Towson,"404 Emerson Dr","Towson University - Millennium Hall",0,0,0,0,0,N/A
2550299,"March 17, 2023",Michigan,Pinckney,"2150 M-36","Navigator Upper Elementary School",0,0,0,0,0,N/A
2547499,"March 16, 2023",California,Woodland,"21 N West St","Woodland High School",0,0,0,0,1,N/A
2548310,"March 16, 2023",Wisconsin,Milwaukee,"2311 E Hartford Ave","UWM Golda Meir Library",0,0,0,0,1,N/A
2548200,"March 16, 2023",Florida,Miami,"1100 NW 71st St","Miami Northwestern Senior High School",0,0,0,0,1,N/A
2547939,"March 16, 2023",Florida,"Palm Beach Gardens","4245 Holly Dr","Palm Beach Gardens High School",0,0,0,0,1,N/A
2547884,"March 16, 2023","North Carolina",Monroe,"1 High School Dr","Monroe High School",0,0,0,0,1,N/A
2549312,"March 16, 2023",Alabama,Piedmont,"750 Tom Bible Memorial Hwy","Piedmont High School",0,0,0,0,1,N/A
2546792,"March 15, 2023",Virginia,Amherst,"139 Lancer Ln","Amherst County High School",0,0,0,0,1,N/A
2546688,"March 15, 2023",Georgia,Evans,"550 Blue Ridge Dr","Blue Ridge Elementary School",0,0,0,0,0,N/A
2546633,"March 15, 2023",Delaware,Georgetown,"26026 Patriots Way","Sussex Central High School",0,0,0,0,1,N/A
2547033,"March 15, 2023",California,"San Francisco","241 Oneida Ave","Denman Middle School",0,0,0,0,0,N/A
2547057,"March 15, 2023",Alabama,Springville,"237 Wilson St","Springville Elementary School",0,0,0,0,0,N/A
2546083,"March 14, 2023",Michigan,Holt,"5885 Holt Rd","Holt High School",0,0,0,0,1,N/A
2546168,"March 14, 2023",Virginia,Norfolk,"7101 Granby St","Granby High School",0,0,0,0,1,N/A
2545930,"March 14, 2023","North Carolina",Kernersville,"110 Brown Rd","Kernersville Middle School",0,0,0,0,0,N/A
2547097,"March 14, 2023",Louisiana,"New Orleans","Bundy Rd and Dwyer Rd",N/A,0,0,0,0,2,N/A
2545332,"March 13, 2023",Virginia,Richmond,"3400 Hopkins Rd","Boushall Middle School",0,0,0,0,1,N/A
2566202,"March 13, 2023",Massachusetts,Southbridge,"132 Torry Rd","Southbridge High School",0,0,0,0,2,N/A
2543996,"March 11, 2023",Maine,Waterville,"Pond Rd","Alfond Senior Apartments",0,0,0,0,1,N/A
2543339,"March 10, 2023",Florida,"Vero Beach","1707 16th St","Vero Beach High School",0,0,0,0,1,N/A
2543325,"March 10, 2023",Maine,Monroe,"36 W Main St","Monroe Elementary School",0,0,0,0,1,N/A
2542908,"March 9, 2023","New Mexico",Albuquerque,"2300 Arenal Rd SW","Rio Grande High School",0,0,0,0,0,N/A
2546566,"March 9, 2023",Wisconsin,Milwaukee,"5075 N Sherman Blvd","Barack Obama School of Career and Tech Ed",0,0,0,0,1,N/A
2542935,"March 9, 2023",Nevada,"Las Vegas","6500 E Sahara Ave","Las Vegas High School",0,0,0,0,1,N/A
2542901,"March 9, 2023",Alabama,Athens,"15641 E Limestone Rd","East Limestone High School",0,0,0,0,1,N/A
2543468,"March 8, 2023",Texas,Texarkana,"2100 College Dr","Texas Middle School",0,0,0,0,0,N/A
2542906,"March 8, 2023","New Mexico","Los Lunas","1776 Emilio Lopez Rd","Los Lunas High School",0,0,0,0,1,N/A
2542547,"March 8, 2023",Arizona,Chandler,"3180 S Gilbert Rd","Legacy Traditional School",0,0,0,0,0,N/A
2542545,"March 8, 2023",Georgia,Fairburn,"7155 Hall Rd","Renaissance Middle School",0,0,0,0,0,N/A
2541499,"March 7, 2023",Illinois,Rockford,"5110 Auburn St","Auburn High School",0,0,0,0,1,N/A
2542864,"March 7, 2023",Maryland,"Glen Burnie",N/A,N/A,0,0,0,0,1,N/A
2542086,"March 7, 2023",Indiana,Indianapolis,"4900 Julian Ave","Old TC Howe High School",1,0,0,0,0,N/A
2542499,"March 7, 2023",Indiana,"Indianapolis (Lawrence)","8502 E 82nd St","Mary Castle Elementary School",0,0,0,0,0,N/A
2541677,"March 7, 2023",Alabama,Rogersville,"201 Cedar St","Lauderdale County High School",0,0,0,0,0,N/A
2546317,"March 6, 2023",Michigan,Saginaw,"3675 Southfield Dr","Atkins Middle School",0,0,0,0,1,N/A
2540364,"March 6, 2023",Virginia,Alexandria,"3801 W Braddock Rd","Alexandria City High School",0,0,0,0,1,N/A
2540982,"March 6, 2023",Iowa,Shenandoah,"601 Dr Creighton Cir","Shenandoah Elementary School",0,0,0,0,1,N/A
2543457,"March 6, 2023",Illinois,"Elmwood Park","8201 W Fullerton Ave","Elmwood Park High School",0,0,0,0,1,N/A
2540056,"March 6, 2023",Michigan,Roseville,"16250 Martin Rd","Roseville Middle School",0,1,0,0,1,N/A
2540730,"March 6, 2023",Minnesota,"Minneapolis (Coon Rapids)","11600 Raven St NW","Coon Rapids Middle School",0,0,0,0,1,N/A
2540590,"March 6, 2023",Ohio,Columbus,"284 N 22nd St","Champion Middle School",0,0,0,0,1,N/A
2540549,"March 6, 2023",Kentucky,Owensboro,"1300 Booth Ave","Owensboro Middle School",0,0,0,0,1,N/A
2541039,"March 5, 2023",Georgia,Atlanta,"688 Beckwith St SW","Clark Atlanta University",0,0,0,0,0,N/A
2538466,"March 3, 2023",Ohio,Cleveland,"15210 St Clair Ave","Collinwood High School",0,0,0,0,1,N/A
2538905,"March 3, 2023",Oklahoma,"Oklahoma City","715 N Walker Ave","Emerson North Alternative High School",0,0,0,0,1,N/A
2538842,"March 3, 2023",Florida,Clearwater,"3000 FL-580","Countryside High School",0,0,0,0,1,N/A
2538840,"March 3, 2023",Florida,"Saint Petersburg","850 34th St S","Gibbs High School",0,0,0,0,1,N/A
2538091,"March 3, 2023","South Carolina",Orangeburg,"300 College Ave","Hugine Suites",0,1,0,0,0,N/A
2538699,"March 3, 2023",Arizona,Phoenix,"3625 W Cactus Rd","Moon Valley High School",0,0,0,0,1,N/A
2539158,"March 3, 2023",California,Azusa,"240 N Cerritos Ave","Azusa High School",0,0,0,0,2,N/A
2542912,"March 3, 2023","New Mexico","Los Lunas","1776 Emilio Lopez Rd","Los Lunas High School",0,0,0,0,0,N/A
2537614,"March 2, 2023",Alabama,"Bay Minette","1 Tiger Dr","Baldwin County High School",0,0,0,0,1,N/A
2537466,"March 2, 2023","North Carolina","Kill Devil Hills","100 Veterans Dr","First Flight High School",0,0,0,0,1,N/A
2537460,"March 2, 2023",Mississippi,Kiln,"7084 Stennis Airport Rd","Hancock High School",0,0,0,0,1,N/A
2539312,"March 2, 2023","South Carolina","North Charleston","2670 Bonds Ave","Daniel Jenkins Academy",0,0,0,0,1,N/A
2537311,"March 2, 2023",Georgia,Lagrange,"1920 Hamilton Rd","Troup County High School",0,0,0,0,1,N/A
2536807,"March 1, 2023",Arkansas,Jonesboro,"4208 Chieftan Ln","Nettleton Junior High",0,0,0,0,1,N/A
2537436,"March 1, 2023",Indiana,"Terre Haute","310 S 18th St","Davis Park Elementary",0,0,0,0,2,N/A
2537458,"March 1, 2023",Oregon,Salem,"1910 Church St SE","South Salem High School",0,0,0,0,1,N/A
2537394,"March 1, 2023",Georgia,"Warner Robins","401 S Davis Dr","Warner Robins High School",0,0,0,0,0,N/A
2537958,"March 1, 2023",California,"Santa Rosa","6975 Montecito Blvd","Maria Carrillo High School",0,0,0,0,1,N/A
2536964,"March 1, 2023",Tennessee,"Cedar Hill","7025 US-41","Jo Byrns High School",0,0,0,0,0,N/A
2535934,"February 28, 2023",Ohio,"Rocky River","3850 Linden Rd","Lutheran High School West",0,0,0,0,0,N/A
2538355,"February 28, 2023",Kentucky,Radcliff,"100 Trojan Way","North Middle School",0,0,0,0,1,N/A
2535790,"February 28, 2023",Florida,Tallahassee,"550 E Tennessee St","Leon High School",0,0,0,0,1,N/A
2537463,"February 28, 2023","North Carolina",Greensboro,"1200 Lincoln St","James B. Dudley High School",0,0,0,0,0,N/A
2536386,"February 28, 2023",Texas,Pearland,"2201 N Galveston Ave","Leon Sablatura Middle School",0,0,0,0,1,N/A
2557186,"February 28, 2023",Colorado,Denver,"3955 Steele St","Bruce Randolph School",0,0,0,0,1,N/A
2536296,"February 28, 2023",Georgia,Ringgold,"340 Evitt Ln","Ringgold Primary School",0,0,0,0,1,N/A
2536087,"February 28, 2023","New York","Rochester (Brighton)","1000 E Henrietta Rd","Monroe Community College",0,0,0,0,1,N/A
2540360,"February 27, 2023","North Carolina",Lillington,"900 S 11th St","STAR Academy of Lillington",0,0,0,0,1,N/A
2536221,"February 27, 2023",Utah,"Cedar City","166 W 1925 N","Canyon View High School",0,0,0,0,1,N/A
2535740,"February 27, 2023",Florida,Hollywood,"6501 Hollywood Blvd","McArthur High School",0,0,0,0,1,N/A
2535733,"February 27, 2023",Florida,Jacksonville,"10600 Hornets Nest Rd","Mandarin Oaks Elementary School",0,0,0,0,0,N/A
2534845,"February 27, 2023",Nevada,Fernley,"1100 Jasmine Ln","Silverland Middle School",0,0,0,0,1,N/A
2536597,"February 27, 2023",Alabama,Monroeville,"297 S Mt Pleasant Ave","Monroeville Elementary School",0,0,0,0,0,N/A
2538050,"February 27, 2023",Mississippi,Heidelberg,"4035 Co Rd 8","New William J. Berry Elementary School",0,0,0,0,0,N/A
2533264,"February 24, 2023",Nebraska,Lincoln,"1930 S 20th St","Prescott Elementary School",0,0,0,0,1,N/A
2533130,"February 24, 2023",Colorado,"Colorado Springs","7005 N Carefree Cir","Sand Creek High School",0,0,0,0,1,N/A
2533040,"February 24, 2023",Texas,Nederland,"2101 N 18th St","Nederland High School",0,0,0,0,1,N/A
2532996,"February 24, 2023",Florida,"Daytona Beach","580 McLeod Ave","Bethune-Cookman Univ - Moorehead Dorm",0,0,0,0,1,N/A
2532968,"February 24, 2023",Georgia,Grovetown,"2010 Warrior Way","Grovetown High School",0,0,0,0,1,N/A
2534185,"February 24, 2023",California,Watsonville,"500 Harkins Slough Rd","Pajaro Valley High School",0,0,0,0,1,N/A
2533257,"February 23, 2023","North Carolina",Durham,"6806 Garrett Rd","Jordan High School",0,0,0,0,1,N/A
2533150,"February 23, 2023",Florida,Greenacres,"4701 10th Ave N","John I. Leonard High School",0,0,0,0,1,N/A
2533085,"February 23, 2023","South Carolina",Blythewood,"180 S-40-1694","Westwood High School",0,0,0,0,1,N/A
2533072,"February 23, 2023","North Carolina",Raleigh,"2201 Spring Forest Rd","Millbrook Magnet High School",0,0,0,0,1,N/A
2532760,"February 23, 2023",Nevada,"Las Vegas","4250 E Karen Ave","Jerome Mack Middle School",0,0,0,0,1,N/A
2532198,"February 23, 2023",Maryland,Lanham,"9880 Good Luck Rd","DuVal High School",0,0,0,0,0,N/A
2533361,"February 23, 2023",Ohio,Columbus,"3223 Allegheny Ave","Africentric Early College K-12",0,0,0,0,1,N/A
2533356,"February 23, 2023",Ohio,Reynoldsburg,"6699 E Livingston Ave","Reynoldsburg High School",0,0,0,0,1,N/A
2531624,"February 22, 2023",Virginia,"Glen Allen","2204 Mountain Road","Academy at Virginia Randolph",0,0,0,0,1,N/A
2531636,"February 22, 2023",Virginia,"Newport News","13450 Woodside Ln","Woodside High School",0,0,0,0,1,N/A
2532021,"February 22, 2023",Ohio,Reynoldsburg,"6699 E Livingston Ave","Reynoldsburg High School",0,0,0,0,1,N/A
2533216,"February 22, 2023",Florida,"Belle Glade","1100 SW Ave G","Glade View Elementary",0,0,0,0,1,N/A
2531012,"February 21, 2023",Nevada,"Las Vegas","9501 Echelon Point Dr","Edmundo Escobedo Sr Middle School",0,0,0,0,1,N/A
2531008,"February 21, 2023",Nevada,"North Las Vegas","5302 N Goldfield St","Mojave High School",0,0,0,0,1,N/A
2530996,"February 21, 2023",Nevada,"Las Vegas","1139 N Linn Ln","Eldorado High School",0,0,0,0,2,N/A
2531435,"February 21, 2023",Ohio,Columbus,"840 W State St","Central High School",0,0,0,0,1,N/A
2532037,"February 21, 2023",Pennsylvania,"Coal Township","2000 W State St","Shamokin Area Middle/High School",0,0,0,0,0,N/A
2531943,"February 21, 2023",Kentucky,Stearns,"120 Raider Way Rd","McCreary County Board of Education",0,0,0,0,1,N/A
2530457,"February 20, 2023","North Carolina",Elkin,"334 Elk Spur St","Elkin High School",0,0,0,0,0,N/A
2530243,"February 20, 2023",Texas,Midland,"Wadley Ave and Godfrey St","Legacy Freshman High Schoolbus",0,0,0,0,1,N/A
2528420,"February 18, 2023",Texas,Abilene,"2800 N 6th St","Abilene High School",0,0,0,0,1,N/A
2527875,"February 17, 2023",Texas,Arlington,"818 W Park Row Dr","Arlington High School",0,0,0,0,2,N/A
2527806,"February 17, 2023",Missouri,"Saint Louis","13201 Clayton Rd","Principia Lower School",0,0,0,0,0,N/A
2528381,"February 17, 2023",Georgia,Macon,"6250 Skipper Rd","Rutland High School",0,0,0,0,0,N/A
2529696,"February 17, 2023",Nevada,"Las Vegas","333 S Pavilion Center Dr","Palo Verde High School",0,0,0,0,1,N/A
2527524,"February 17, 2023",Indiana,"Fort Wayne","475 E State Blvd","North Side High School",0,0,0,0,0,N/A
2527792,"February 17, 2023",Virginia,"Max Meadows","1 Pioneer Trail","Fort Chiswell High School",0,0,0,0,1,N/A
2527592,"February 17, 2023","North Carolina",Erwin,"405 Denim Dr","Erwin Elementary School",0,0,0,0,0,N/A
2527121,"February 16, 2023",Virginia,Norfolk,"7901 Nancy Dr","Little Creek Elementary School",0,0,0,0,0,N/A
2529867,"February 16, 2023",Texas,Benavides,"1025 Eagle Dr","Benavides High School",0,0,0,0,1,N/A
2527944,"February 16, 2023",Alabama,Wetumpka,"184 Rodney Ln","Redland Middle School",0,0,0,0,1,N/A
2528026,"February 16, 2023",Ohio,Columbus,"417 S Weyant Ave","Eastmoor Academy",0,0,0,0,0,N/A
2528617,"February 16, 2023","North Carolina",Fayetteville,"2517 Ramsey St","Luther Nick Jeralds Middle School",0,0,0,0,1,N/A
2526954,"February 15, 2023",Colorado,Denver,"1600 City Park Esplanade","Denver East High School",0,0,0,0,1,N/A
2528206,"February 15, 2023",Ohio,Cleveland,"15210 St Clair Ave","Collinwood High School",0,0,0,0,0,N/A
2526048,"February 15, 2023",Maryland,"Fort George G Meade (Fort Meade)","1100 Clark Rd","Meade High School",0,0,0,0,1,N/A
2527475,"February 15, 2023",Texas,Houston,"12525 Ella Blvd","Davis High School",0,0,0,0,0,N/A
2526799,"February 15, 2023","North Carolina",Clayton,"1892 Polenta Rd","Cleveland High School",0,0,0,0,1,N/A
2526755,"February 15, 2023",Alabama,Decatur,"1625 Danville Rd SW","Austin Junior High School",0,0,0,0,0,N/A
2526751,"February 15, 2023",Alabama,Beauregard,N/A,"Beauregard school",0,0,0,0,0,N/A
2526733,"February 15, 2023",Mississippi,Clinton,"401 Arrow Dr","Clinton High School",0,0,0,0,0,N/A
2526690,"February 15, 2023",Virginia,Gloucester,"6680 Short Ln","Gloucester High School",0,0,0,0,1,N/A
2580632,"February 15, 2023",Michigan,"Grand Rapids (Walker)","4463 Leonard St NW","W Michigan Academy of Environmental Science",0,0,0,0,2,N/A
2525801,"February 14, 2023",Utah,"Salt Lake City (Murray)","5440 State St","Murray High School",0,0,0,0,3,N/A
2525617,"February 14, 2023","North Carolina","Rocky Mount","720 N Fairview Rd","Fairview Elementary",0,0,0,0,0,N/A
2525527,"February 14, 2023",Texas,"San Antonio","1400 Jackson Keller Rd","Legacy of Educational Excellence High School",0,0,0,0,1,N/A
2525382,"February 14, 2023",Pennsylvania,Pittsburgh,"1101 N Murtland St","Westinghouse Academy",0,4,0,0,2,N/A
2526099,"February 14, 2023",Florida,"Fort Myers","14020 Plantation Rd","South Fort Myers High School",0,0,0,0,1,N/A
2526066,"February 14, 2023",Georgia,Decatur,"2215 Miller Rd","Miller Grove Middle School",0,0,0,0,1,N/A
2528189,"February 14, 2023",Indiana,"Fort Wayne","3601 Calhoun St","South Side High School",0,0,0,0,1,N/A
2526660,"February 14, 2023","South Carolina",Conway,"6555 Hwy 134","Pee Dee Elementary",0,0,0,0,0,N/A
2525632,"February 14, 2023","North Carolina",Wendell,"3409 NC-97","Wendell Middle School",0,0,0,0,0,N/A
2527114,"February 13, 2023","North Carolina",Raleigh,"5307 Six Forks Rd","Green Elementary School",0,0,0,0,1,N/A
2532391,"February 13, 2023",Georgia,Athens,"350 S Milledge Ave","Clarke Central High School",0,0,0,0,1,N/A
2760283,"February 13, 2023",Louisiana,Thibodaux,"102 Ellendale Dr","Nicholls State University / Vernon F. Galliano Dining Hall",0,0,0,0,1,N/A
2524577,"February 13, 2023",Michigan,"East Lansing","509 E Circle Dr","Michigan State University/Berkey Hall",3,5,1,0,0,N/A
2525430,"February 13, 2023",Oklahoma,Lawton,"5611 NW Allan-A-Dale Ln","Hugh Bish Elementary",0,0,0,0,0,N/A
2525173,"February 13, 2023",Colorado,Golden,"19th St and Elm St","Colorado School of Mines",0,0,0,0,1,N/A
2525134,"February 13, 2023",Florida,Pensacola,"820 Massachusetts Ave","Montclair Elementary School",0,0,0,0,0,N/A
2525037,"February 13, 2023","New York","New York (Manhattan)","16 Clarkson St","High School M560",0,0,0,0,0,N/A
2524581,"February 13, 2023","New York",Rochester,"164 Alexander St","James Monroe High School",0,0,0,0,1,N/A
2524633,"February 13, 2023",Texas,Dalhart,"2100 Spirit Trl","Dalhart High School",1,0,0,0,0,N/A
2523958,"February 12, 2023","North Carolina",Salisbury,"211 N Park Dr","Catawba College - Woodson Hall",0,0,0,0,0,N/A
2523405,"February 10, 2023",Ohio,Cincinnati,"200 Viking Wy","Princeton Community Middle School",0,0,0,0,1,N/A
2522622,"February 10, 2023",Tennessee,"La Vergne","382 Stones River Rd","La Vergne Middle School",0,0,0,0,1,N/A
2524381,"February 10, 2023",Georgia,Columbus,"2901 College Dr","Hardaway High School",0,0,0,0,1,N/A
2523161,"February 10, 2023",Indiana,"Columbia City","1600 IN-9","Columbia City High School",0,0,0,0,0,N/A
2523619,"February 10, 2023","North Carolina",Franklin,"100 Panther Dr","Franklin High School",0,0,0,0,0,N/A
2523058,"February 10, 2023",California,"San Diego","5353 Airway Rd","San Ysidro High School",0,0,0,0,1,N/A
2522141,"February 9, 2023",Arkansas,"Fort Smith","2201 N 50th St","Kimmons Middle School",0,0,0,0,0,N/A
2521973,"February 9, 2023",Alabama,Prattville,"1315 Upper Kingston Rd","Prattville High School",0,0,0,0,1,N/A
2526042,"February 9, 2023",Pennsylvania,Norristown,"1 E Oak St","Joseph K. Gotwals Elementary School",0,0,0,0,0,N/A
2520705,"February 8, 2023",Maryland,Lanham,"9880 Good Luck Rd","DuVal High School",0,0,0,0,1,N/A
2520916,"February 8, 2023",Texas,"Rio Grande City","5726 Farm to Market Rd 755","Rio Grande City High School",0,0,0,0,2,N/A
2538306,"February 8, 2023",Minnesota,Minneapolis,"1500 James Ave N","North Community High School",0,0,0,0,1,N/A
2521277,"February 8, 2023",Alabama,Brookwood,"12250 George Richmond Pkwy","Brookwood High School",0,0,0,0,0,N/A
2520180,"February 7, 2023",Virginia,Chesterfield,"10301 Courthouse Rd","Lloyd C. Bird High School",0,0,0,0,1,N/A
2520243,"February 7, 2023","North Carolina","Saint Pauls","648 N Old Stage Rd","St. Pauls High School",0,0,0,0,0,N/A
2520906,"February 7, 2023",Texas,Lubbock,"16310 TX-493 Loop","Lubbock-Cooper Middle School",0,0,0,0,0,N/A
2520084,"February 7, 2023",Colorado,"Colorado Springs","2250 Jet Wing Dr","Sierra High School",0,0,0,0,1,N/A
2520468,"February 7, 2023",Wisconsin,Neenah,"1275 Tullar Rd","Neenah High School",0,0,0,0,1,N/A
2520710,"February 7, 2023",Wisconsin,"Green Bay","3366 Schaefer Ct","James A. Temp Hall",0,0,0,0,1,N/A
2519678,"February 6, 2023",Kentucky,Hopkinsville,"430 Koffman Dr","Hopkinsville High School",0,0,0,0,1,N/A
2519656,"February 6, 2023",Kentucky,Louisville,"6000 Brownsboro Rd","Ballard High School",0,0,0,0,1,N/A
2522795,"February 6, 2023",Florida,Tallahassee,"3415 Zillah St","Fairview Middle School",0,0,0,0,1,N/A
2519482,"February 6, 2023",Arkansas,"Fort Smith","622 N 7th St","Future School of Fort Smith",0,0,0,0,1,N/A
2520310,"February 6, 2023",Arkansas,Trumann,"1620 W Main St","Trumann High School",0,0,0,0,1,N/A
2519709,"February 6, 2023",Illinois,Evanston,"1400 Oakton St","Chute Middle School",0,0,0,0,1,N/A
2519398,"February 6, 2023",Alabama,Birmingham,"4915 Ave Q","Central Park Elementary School",0,0,0,0,0,N/A
2519802,"February 6, 2023",Delaware,Middletown,"1080 Bunker Hill Rd","Appoquinimink High School",0,0,0,0,1,N/A
2519199,"February 6, 2023",Florida,"Palm Beach Gardens","4245 Holly Dr","Palm Beach Gardens Community High School",0,0,0,0,1,N/A
2519443,"February 6, 2023",Wisconsin,Oshkosh,"915 Hazel St","Webster Stanley Middle School",0,0,0,0,0,N/A
2517220,"February 3, 2023",Maryland,Baltimore,"3500 Hillen Rd","Mergenthaler High School",0,0,0,0,1,N/A
2521183,"February 3, 2023",California,"Paso Robles","801 Niblick Rd","Paso Robles High School",0,0,0,0,1,N/A
2517392,"February 3, 2023",Tennessee,Lebanon,"1213 Leeville Pike","Winfree Bryant Middle School",0,0,0,0,1,N/A
2517339,"February 3, 2023",Michigan,Detroit,"3200 E Lafayette St","Martin Luther King Jr. Senior High School",0,0,0,0,0,N/A
2517280,"February 3, 2023",Kentucky,Lexington,"1600 Man O War Blvd","Paul Laurence Dunbar High School",0,0,0,0,1,N/A
2517211,"February 3, 2023",Florida,Apopka,"2501 Hiawassee Rd","Wekiva High School",0,0,0,0,1,N/A
2517644,"February 3, 2023",Nevada,"North Las Vegas","1900 Deer Springs Way","Cram Middle School",0,0,0,0,1,N/A
2519186,"February 3, 2023",Pennsylvania,Mars,"520 PA-228","Mars Area High School",0,0,0,0,3,N/A
2518365,"February 3, 2023",Missouri,Cottleville,"5199 State Rte N","Francis Howell Central High School",0,0,0,0,1,N/A
2517500,"February 3, 2023",California,"Los Angeles","3537 Farmdale Ave","Susan Miller Dorsey Senior High School",0,0,0,0,0,N/A
2517193,"February 2, 2023",Delaware,Wilmington,"100 W 18th St","Shortlidge Elementary School",0,0,0,0,0,N/A
2517199,"February 2, 2023",Delaware,Wilmington,"3130 Kennett Pike","A.I. Dupont Middle School",0,0,0,0,1,N/A
2516840,"February 2, 2023",Ohio,Pickerington,"130 Hill Rd S","Pickerington Ridgeview Junior High School",1,0,0,0,0,N/A
2516752,"February 2, 2023",Indiana,"North Vernon","810 W Walnut St","North Vernon Elementary (NVE)",0,0,0,0,1,N/A
2517242,"February 2, 2023",Indiana,Columbus,"230 S Marr Rd","Columbus East High School",0,0,0,0,1,N/A
2517416,"February 2, 2023",Ohio,"New Philadelphia","315 4th St NW","Welty Middle School",0,0,0,0,1,N/A
2517100,"February 2, 2023",Arizona,Mesa,"7301 E Brown Rd","Red Mountain High School",0,0,0,0,1,N/A
2516697,"February 2, 2023",Maryland,Riverdale,"6200 Tuckerman St","William Wirt Middle School",0,0,0,0,0,N/A
2516643,"February 2, 2023",Texas,Houston,"6425 Westheimer Rd",N/A,0,0,0,1,3,N/A
2517451,"February 2, 2023",Alabama,Prattville,"1089 Martin Luther King Dr","Prattville Junior High School",0,0,0,0,0,N/A
2516070,"February 1, 2023",Maryland,Hyattsville,"7000 Adelphi Rd","Northwestern High School",0,0,0,0,0,N/A
2516531,"February 1, 2023","North Carolina",Kernersville,"1600 Union Cross Rd","Robert B Glenn High School",0,0,0,0,1,N/A
2516529,"February 1, 2023","North Carolina",Charlotte,"8900 Park Rd","South Mecklenburg High School",0,0,0,0,0,N/A
2516296,"February 1, 2023",Kentucky,Louisville,"6415 Outer Loop","Moore High School",0,0,0,0,1,N/A
2516990,"February 1, 2023",Louisiana,"La Place (Laplace)","393 Greenwood Dr","LaPlace Elementary",0,0,0,0,1,N/A
2516391,"February 1, 2023","North Carolina",Rolesville,"1099 E Young St","Rolesville High School",0,0,0,0,1,N/A
2515355,"January 31, 2023","South Carolina",Blythewood,"10901 Wilson Blvd","Blythewood High School",0,0,0,0,1,N/A
2515490,"January 31, 2023",Ohio,Columbus,"1265 Koebel Rd","Marion-Franklin High School",0,0,0,0,0,N/A
2516607,"January 31, 2023",Indiana,Hammond,"5926 Calumet Ave","Hammond Central High School",0,0,0,0,1,N/A
2515750,"January 31, 2023",Nevada,"Las Vegas","3750 S Buffalo Dr","Spring Valley High School",0,0,0,0,1,N/A
2516381,"January 31, 2023",Alabama,Theodore,"6201 Swedetown Rd N","Theodore High School",0,0,0,0,1,N/A
2515330,"January 30, 2023",California,Madera,"705 W Pecan Ave","Madera South High School",0,0,0,0,1,N/A
2515384,"January 30, 2023","New York",Nanuet,"103 Church St","Nanuet Senior High School",0,0,0,0,1,N/A
2514454,"January 30, 2023",Arizona,Yuma,"7150 E 24th St","Gila Ridge High School",0,0,0,0,1,N/A
2523034,"January 30, 2023",Texas,Lufkin,"602 S Raguet St","Pineywoods Community Academy",0,0,0,0,1,N/A
2677660,"January 29, 2023",Texas,Beaumont,N/A,"St Anthony Cathedral Basilica School",0,0,0,0,1,N/A
2513755,"January 28, 2023",Missouri,Springfield,"2500 block of S Linden Ave",N/A,0,1,0,0,2,N/A
2516842,"January 27, 2023",Colorado,Loveland,"1811 W 15th St","Ferguson High School",0,0,0,0,1,N/A
2518431,"January 27, 2023","North Carolina",Newton,"338 W 15th St","Newton-Conover High School",0,0,0,0,1,N/A
2512539,"January 27, 2023",Arizona,"El Mirage","12701 N Main St","Riverview Elementary School",0,0,0,0,2,N/A
2512455,"January 27, 2023",Maryland,Baltimore,"2202 Presstman St","Carver Vo-Tech High School",0,0,0,0,1,N/A
2512437,"January 27, 2023",Georgia,Carnesville,"485 Turkey Creek Rd","Franklin County Middle School",0,0,0,0,1,N/A
2526814,"January 27, 2023",Illinois,Chicago,"1150 W 96th St","Wendell E. Green Elementary School",0,0,0,0,1,N/A
2512245,"January 26, 2023",Nebraska,Fremont,"2950 Dale St","Milliken Park Elementary School",0,0,0,0,0,N/A
2517299,"January 26, 2023",Minnesota,"Saint Paul","1355 Pierce Butler Rte","Career Pathways High School",0,0,0,0,1,N/A
2512022,"January 26, 2023",Utah,"Salt Lake City (Taylorsville)","5225 S Redwood Rd","Taylorsville High School",0,0,0,0,1,N/A
2512364,"January 26, 2023",Florida,Homestead,"2000 SE 28th Ave","Keys Gate Charter School",0,0,0,0,1,N/A
2517953,"January 25, 2023",Texas,Bandera,"1005 Cherry St","Bandera MIddle School",0,0,0,0,1,N/A
2511580,"January 25, 2023",Alabama,Pinson,"6745 Old Springville Rd","Clay Elementary School",0,0,0,0,0,N/A
2512591,"January 25, 2023",California,Sacramento,"3500 Florin Rd","Luther Burbank High School",0,0,0,0,1,N/A
